name,discrete
samplenew3_00059904,angry
samplenew3_00080688,happy
samplenew3_00028018,sad
samplenew3_00019473,angry
samplenew3_00005205,sad
samplenew3_00022578,happy
samplenew3_00014738,neutral
samplenew3_00084337,neutral
samplenew3_00032279,happy
samplenew3_00109016,neutral
samplenew3_00000718,sad
samplenew3_00050225,neutral
samplenew3_00035916,sad
samplenew3_00077704,sad
samplenew3_00011936,neutral
samplenew3_00032236,neutral
samplenew3_00099964,sad
samplenew3_00038565,neutral
samplenew3_00034102,neutral
samplenew3_00046916,neutral
samplenew3_00028985,happy
samplenew3_00067293,sad
samplenew3_00032995,sad
samplenew3_00087139,happy
samplenew3_00066192,neutral
samplenew3_00113261,sad
samplenew3_00082214,sad
samplenew3_00032133,happy
samplenew3_00051692,sad
samplenew3_00036890,sad
samplenew3_00018009,sad
samplenew3_00074743,happy
samplenew3_00099396,neutral
samplenew3_00027532,sad
samplenew3_00102834,sad
samplenew3_00084817,sad
samplenew3_00018164,surprise
samplenew3_00087379,surprise
samplenew3_00058946,sad
samplenew3_00010941,happy
samplenew3_00111286,sad
samplenew3_00087637,neutral
samplenew3_00014775,neutral
samplenew3_00033332,happy
samplenew3_00070302,happy
samplenew3_00055489,sad
samplenew3_00104372,sad
samplenew3_00007867,sad
samplenew3_00019146,sad
samplenew3_00049711,neutral
samplenew3_00003600,neutral
samplenew3_00027704,surprise
samplenew3_00033236,sad
samplenew3_00113194,sad
samplenew3_00011992,neutral
samplenew3_00101839,neutral
samplenew3_00082174,sad
samplenew3_00029428,happy
samplenew3_00003095,sad
samplenew3_00022081,worried
samplenew3_00061416,happy
samplenew3_00044758,happy
samplenew3_00089565,sad
samplenew3_00070353,neutral
samplenew3_00029455,sad
samplenew3_00113498,happy
samplenew3_00056625,sad
samplenew3_00058660,worried
samplenew3_00114625,sad
samplenew3_00114937,sad
samplenew3_00084129,sad
samplenew3_00086798,happy
samplenew3_00114054,sad
samplenew3_00049955,neutral
samplenew3_00037945,neutral
samplenew3_00039906,sad
samplenew3_00096790,neutral
samplenew3_00052299,neutral
samplenew3_00009648,sad
samplenew3_00013375,sad
samplenew3_00032338,surprise
samplenew3_00107608,neutral
samplenew3_00046573,sad
samplenew3_00019975,happy
samplenew3_00049838,neutral
samplenew3_00023452,happy
samplenew3_00026889,sad
samplenew3_00106438,neutral
samplenew3_00053215,happy
samplenew3_00069062,sad
samplenew3_00039295,sad
samplenew3_00047039,neutral
samplenew3_00091061,sad
samplenew3_00098721,happy
samplenew3_00008925,happy
samplenew3_00042822,angry
samplenew3_00051248,neutral
samplenew3_00088434,sad
samplenew3_00010120,sad
samplenew3_00075914,angry
samplenew3_00015502,neutral
samplenew3_00113391,angry
samplenew3_00074650,angry
samplenew3_00093290,angry
samplenew3_00091434,angry
samplenew3_00093121,neutral
samplenew3_00005534,happy
samplenew3_00067157,sad
samplenew3_00102776,neutral
samplenew3_00042192,happy
samplenew3_00027418,angry
samplenew3_00111654,sad
samplenew3_00014479,sad
samplenew3_00112706,angry
samplenew3_00022854,angry
samplenew3_00075552,worried
samplenew3_00066178,neutral
samplenew3_00108167,sad
samplenew3_00026508,angry
samplenew3_00040710,angry
samplenew3_00034046,neutral
samplenew3_00001518,happy
samplenew3_00079515,neutral
samplenew3_00072224,worried
samplenew3_00072668,sad
samplenew3_00047585,neutral
samplenew3_00030382,happy
samplenew3_00040534,happy
samplenew3_00059434,sad
samplenew3_00003356,sad
samplenew3_00059876,worried
samplenew3_00057230,neutral
samplenew3_00068045,surprise
samplenew3_00114108,sad
samplenew3_00093114,sad
samplenew3_00100425,worried
samplenew3_00105105,neutral
samplenew3_00076975,sad
samplenew3_00012301,neutral
samplenew3_00065560,sad
samplenew3_00095412,neutral
samplenew3_00114972,sad
samplenew3_00035905,neutral
samplenew3_00036837,neutral
samplenew3_00095573,sad
samplenew3_00085010,neutral
samplenew3_00038207,angry
samplenew3_00020194,surprise
samplenew3_00017595,angry
samplenew3_00059259,angry
samplenew3_00014017,angry
samplenew3_00078638,neutral
samplenew3_00071868,sad
samplenew3_00009318,neutral
samplenew3_00079403,sad
samplenew3_00110046,sad
samplenew3_00064455,surprise
samplenew3_00056006,angry
samplenew3_00012863,neutral
samplenew3_00097203,neutral
samplenew3_00007175,sad
samplenew3_00027089,sad
samplenew3_00103521,worried
samplenew3_00088449,sad
samplenew3_00055274,angry
samplenew3_00030649,neutral
samplenew3_00101272,neutral
samplenew3_00094743,happy
samplenew3_00083320,neutral
samplenew3_00005455,angry
samplenew3_00077999,sad
samplenew3_00115110,angry
samplenew3_00012357,sad
samplenew3_00057746,neutral
samplenew3_00026662,surprise
samplenew3_00043403,sad
samplenew3_00114302,sad
samplenew3_00114044,happy
samplenew3_00083833,angry
samplenew3_00113405,neutral
samplenew3_00099262,angry
samplenew3_00061049,sad
samplenew3_00055797,angry
samplenew3_00065196,happy
samplenew3_00001154,sad
samplenew3_00037365,angry
samplenew3_00039747,happy
samplenew3_00020841,sad
samplenew3_00115371,neutral
samplenew3_00089649,neutral
samplenew3_00017845,angry
samplenew3_00072191,sad
samplenew3_00039883,angry
samplenew3_00028179,neutral
samplenew3_00044583,neutral
samplenew3_00022929,happy
samplenew3_00036677,sad
samplenew3_00081521,worried
samplenew3_00021600,angry
samplenew3_00027032,angry
samplenew3_00059305,sad
samplenew3_00077006,worried
samplenew3_00066146,angry
samplenew3_00000472,sad
samplenew3_00083373,sad
samplenew3_00047551,neutral
samplenew3_00109384,neutral
samplenew3_00001990,neutral
samplenew3_00019115,angry
samplenew3_00080241,neutral
samplenew3_00101412,worried
samplenew3_00047510,neutral
samplenew3_00012706,worried
samplenew3_00035063,neutral
samplenew3_00015839,worried
samplenew3_00044281,sad
samplenew3_00107669,angry
samplenew3_00006754,happy
samplenew3_00039668,angry
samplenew3_00019183,sad
samplenew3_00107094,angry
samplenew3_00018920,sad
samplenew3_00089884,worried
samplenew3_00044815,happy
samplenew3_00048040,neutral
samplenew3_00061383,worried
samplenew3_00069336,happy
samplenew3_00042636,sad
samplenew3_00098044,angry
samplenew3_00008424,happy
samplenew3_00028750,angry
samplenew3_00051126,worried
samplenew3_00111157,angry
samplenew3_00076301,sad
samplenew3_00038519,sad
samplenew3_00102413,angry
samplenew3_00016687,surprise
samplenew3_00030147,sad
samplenew3_00063485,sad
samplenew3_00032881,angry
samplenew3_00046080,angry
samplenew3_00071987,happy
samplenew3_00073854,happy
samplenew3_00108154,angry
samplenew3_00072958,angry
samplenew3_00083578,angry
samplenew3_00084190,happy
samplenew3_00037850,happy
samplenew3_00054687,sad
samplenew3_00028374,sad
samplenew3_00020867,angry
samplenew3_00015996,happy
samplenew3_00112984,angry
samplenew3_00021394,sad
samplenew3_00096281,happy
samplenew3_00107872,angry
samplenew3_00047649,angry
samplenew3_00098759,sad
samplenew3_00021028,angry
samplenew3_00039231,angry
samplenew3_00060078,worried
samplenew3_00109575,angry
samplenew3_00089763,surprise
samplenew3_00030758,worried
samplenew3_00008828,neutral
samplenew3_00030964,angry
samplenew3_00036487,neutral
samplenew3_00053996,sad
samplenew3_00087470,worried
samplenew3_00075771,happy
samplenew3_00071688,angry
samplenew3_00031418,angry
samplenew3_00033480,angry
samplenew3_00089555,worried
samplenew3_00038842,sad
samplenew3_00109546,happy
samplenew3_00071836,angry
samplenew3_00043108,sad
samplenew3_00046124,sad
samplenew3_00009551,angry
samplenew3_00023013,sad
samplenew3_00060669,sad
samplenew3_00021290,angry
samplenew3_00038234,happy
samplenew3_00013507,sad
samplenew3_00063368,angry
samplenew3_00050961,sad
samplenew3_00070103,worried
samplenew3_00061122,angry
samplenew3_00016508,sad
samplenew3_00007634,sad
samplenew3_00109048,happy
samplenew3_00034958,sad
samplenew3_00079084,angry
samplenew3_00032321,happy
samplenew3_00048375,happy
samplenew3_00038463,happy
samplenew3_00059576,sad
samplenew3_00055065,worried
samplenew3_00076092,neutral
samplenew3_00058201,angry
samplenew3_00045787,neutral
samplenew3_00083136,worried
samplenew3_00099596,sad
samplenew3_00005094,worried
samplenew3_00089374,angry
samplenew3_00101587,happy
samplenew3_00096664,sad
samplenew3_00091236,surprise
samplenew3_00099317,sad
samplenew3_00092321,sad
samplenew3_00084803,sad
samplenew3_00056757,angry
samplenew3_00067097,happy
samplenew3_00015852,sad
samplenew3_00074996,happy
samplenew3_00028966,sad
samplenew3_00099014,happy
samplenew3_00017059,sad
samplenew3_00011735,sad
samplenew3_00032810,angry
samplenew3_00110544,sad
samplenew3_00010507,surprise
samplenew3_00006461,happy
samplenew3_00003046,worried
samplenew3_00053907,sad
samplenew3_00048738,angry
samplenew3_00045783,happy
samplenew3_00049705,angry
samplenew3_00085734,angry
samplenew3_00093265,surprise
samplenew3_00099097,sad
samplenew3_00099123,angry
samplenew3_00099658,angry
samplenew3_00025842,happy
samplenew3_00003797,sad
samplenew3_00099794,angry
samplenew3_00050350,angry
samplenew3_00073400,angry
samplenew3_00044732,sad
samplenew3_00020536,neutral
samplenew3_00026503,happy
samplenew3_00014485,sad
samplenew3_00035109,angry
samplenew3_00063315,happy
samplenew3_00111630,angry
samplenew3_00102749,sad
samplenew3_00060950,worried
samplenew3_00062438,worried
samplenew3_00098131,happy
samplenew3_00043026,happy
samplenew3_00098836,sad
samplenew3_00003011,sad
samplenew3_00000765,worried
samplenew3_00035808,angry
samplenew3_00062006,happy
samplenew3_00110513,sad
samplenew3_00107857,happy
samplenew3_00032203,happy
samplenew3_00094649,neutral
samplenew3_00074363,neutral
samplenew3_00049070,neutral
samplenew3_00095852,sad
samplenew3_00039681,angry
samplenew3_00107788,angry
samplenew3_00082488,happy
samplenew3_00069515,sad
samplenew3_00006179,worried
samplenew3_00033241,angry
samplenew3_00020315,neutral
samplenew3_00104938,sad
samplenew3_00014592,surprise
samplenew3_00014056,sad
samplenew3_00099191,sad
samplenew3_00024166,happy
samplenew3_00005323,worried
samplenew3_00092356,angry
samplenew3_00071279,angry
samplenew3_00014136,worried
samplenew3_00027047,neutral
samplenew3_00010281,angry
samplenew3_00096714,happy
samplenew3_00105183,sad
samplenew3_00110929,neutral
samplenew3_00067860,worried
samplenew3_00070967,neutral
samplenew3_00015838,angry
samplenew3_00044325,angry
samplenew3_00071251,angry
samplenew3_00073097,happy
samplenew3_00102209,worried
samplenew3_00014004,angry
samplenew3_00053201,angry
samplenew3_00001463,angry
samplenew3_00014525,happy
samplenew3_00043531,sad
samplenew3_00036748,happy
samplenew3_00085953,angry
samplenew3_00053133,angry
samplenew3_00070936,sad
samplenew3_00114671,happy
samplenew3_00008537,sad
samplenew3_00103709,neutral
samplenew3_00095111,angry
samplenew3_00002152,angry
samplenew3_00020726,angry
samplenew3_00085350,happy
samplenew3_00037815,neutral
samplenew3_00111032,happy
samplenew3_00102684,angry
samplenew3_00098203,angry
samplenew3_00003182,angry
samplenew3_00079026,angry
samplenew3_00088365,happy
samplenew3_00099406,happy
samplenew3_00053781,sad
samplenew3_00084171,angry
samplenew3_00027108,angry
samplenew3_00076294,angry
samplenew3_00083382,sad
samplenew3_00073310,neutral
samplenew3_00050918,happy
samplenew3_00083407,neutral
samplenew3_00077579,sad
samplenew3_00087095,happy
samplenew3_00083468,angry
samplenew3_00081609,sad
samplenew3_00051055,happy
samplenew3_00016432,sad
samplenew3_00063999,happy
samplenew3_00062624,worried
samplenew3_00035724,happy
samplenew3_00080810,happy
samplenew3_00023960,happy
samplenew3_00060826,sad
samplenew3_00093150,happy
samplenew3_00028671,angry
samplenew3_00032432,happy
samplenew3_00083780,angry
samplenew3_00045866,neutral
samplenew3_00070588,worried
samplenew3_00027903,neutral
samplenew3_00008053,angry
samplenew3_00054690,sad
samplenew3_00003048,worried
samplenew3_00070457,angry
samplenew3_00095734,sad
samplenew3_00036024,worried
samplenew3_00070002,sad
samplenew3_00020369,surprise
samplenew3_00067874,happy
samplenew3_00011156,worried
samplenew3_00042381,sad
samplenew3_00065530,sad
samplenew3_00011803,happy
samplenew3_00091087,surprise
samplenew3_00057457,angry
samplenew3_00063990,sad
samplenew3_00043741,sad
samplenew3_00024952,sad
samplenew3_00044726,angry
samplenew3_00073120,happy
samplenew3_00015446,sad
samplenew3_00103500,neutral
samplenew3_00097991,sad
samplenew3_00046690,happy
samplenew3_00077931,neutral
samplenew3_00080323,angry
samplenew3_00006366,worried
samplenew3_00082831,sad
samplenew3_00050137,sad
samplenew3_00026573,worried
samplenew3_00004273,sad
samplenew3_00107916,angry
samplenew3_00008599,worried
samplenew3_00091274,sad
samplenew3_00068642,angry
samplenew3_00077900,angry
samplenew3_00086735,angry
samplenew3_00058202,neutral
samplenew3_00109218,angry
samplenew3_00099436,angry
samplenew3_00064097,happy
samplenew3_00019954,sad
samplenew3_00101708,angry
samplenew3_00013123,sad
samplenew3_00031751,happy
samplenew3_00055161,sad
samplenew3_00068408,happy
samplenew3_00088814,sad
samplenew3_00019447,sad
samplenew3_00072976,angry
samplenew3_00061274,angry
samplenew3_00069852,sad
samplenew3_00094849,angry
samplenew3_00036299,sad
samplenew3_00032280,happy
samplenew3_00016011,sad
samplenew3_00038357,worried
samplenew3_00097290,neutral
samplenew3_00098251,happy
samplenew3_00065670,happy
samplenew3_00096798,angry
samplenew3_00044046,angry
samplenew3_00039089,sad
samplenew3_00063288,worried
samplenew3_00053853,worried
samplenew3_00043866,neutral
samplenew3_00090399,angry
samplenew3_00102024,sad
samplenew3_00113178,happy
samplenew3_00090895,angry
samplenew3_00083009,surprise
samplenew3_00039394,happy
samplenew3_00009156,worried
samplenew3_00076759,angry
samplenew3_00016057,worried
samplenew3_00004048,happy
samplenew3_00022338,angry
samplenew3_00088022,angry
samplenew3_00018099,angry
samplenew3_00096468,sad
samplenew3_00050312,angry
samplenew3_00033056,worried
samplenew3_00041645,surprise
samplenew3_00098766,surprise
samplenew3_00082872,happy
samplenew3_00013056,happy
samplenew3_00075599,angry
samplenew3_00112776,worried
samplenew3_00006245,sad
samplenew3_00005970,happy
samplenew3_00040594,surprise
samplenew3_00045768,angry
samplenew3_00004624,sad
samplenew3_00052421,happy
samplenew3_00057438,angry
samplenew3_00016963,sad
samplenew3_00016947,happy
samplenew3_00094212,angry
samplenew3_00044688,angry
samplenew3_00106157,sad
samplenew3_00109649,angry
samplenew3_00066455,happy
samplenew3_00039441,angry
samplenew3_00050409,surprise
samplenew3_00019400,sad
samplenew3_00013684,happy
samplenew3_00036632,angry
samplenew3_00034557,sad
samplenew3_00101090,sad
samplenew3_00000949,worried
samplenew3_00097099,angry
samplenew3_00009324,surprise
samplenew3_00115078,happy
samplenew3_00069127,happy
samplenew3_00037731,angry
samplenew3_00091902,angry
samplenew3_00074238,angry
samplenew3_00074291,happy
samplenew3_00011692,happy
samplenew3_00079510,sad
samplenew3_00011415,sad
samplenew3_00022894,angry
samplenew3_00002430,surprise
samplenew3_00049861,sad
samplenew3_00037697,sad
samplenew3_00047231,worried
samplenew3_00018437,angry
samplenew3_00033866,angry
samplenew3_00053090,sad
samplenew3_00017742,happy
samplenew3_00059618,angry
samplenew3_00008654,happy
samplenew3_00045333,sad
samplenew3_00107471,sad
samplenew3_00113758,angry
samplenew3_00056886,sad
samplenew3_00084307,angry
samplenew3_00010885,sad
samplenew3_00085047,sad
samplenew3_00025302,sad
samplenew3_00018224,sad
samplenew3_00041012,happy
samplenew3_00068343,sad
samplenew3_00027525,angry
samplenew3_00008985,angry
samplenew3_00064278,sad
samplenew3_00026713,angry
samplenew3_00083119,angry
samplenew3_00005439,angry
samplenew3_00026744,angry
samplenew3_00013437,sad
samplenew3_00049307,sad
samplenew3_00044371,sad
samplenew3_00038957,sad
samplenew3_00039683,worried
samplenew3_00047730,sad
samplenew3_00078582,happy
samplenew3_00100686,angry
samplenew3_00082366,angry
samplenew3_00033048,worried
samplenew3_00040828,worried
samplenew3_00032549,angry
samplenew3_00001304,happy
samplenew3_00010385,surprise
samplenew3_00100961,sad
samplenew3_00090455,worried
samplenew3_00029053,sad
samplenew3_00019624,neutral
samplenew3_00016672,happy
samplenew3_00053520,sad
samplenew3_00012754,angry
samplenew3_00060167,happy
samplenew3_00075894,angry
samplenew3_00037706,angry
samplenew3_00014049,neutral
samplenew3_00083921,happy
samplenew3_00016338,angry
samplenew3_00001630,happy
samplenew3_00075760,happy
samplenew3_00077233,angry
samplenew3_00110598,angry
samplenew3_00098745,sad
samplenew3_00104774,surprise
samplenew3_00012532,surprise
samplenew3_00024624,neutral
samplenew3_00106178,worried
samplenew3_00057283,neutral
samplenew3_00055300,neutral
samplenew3_00049398,angry
samplenew3_00005267,neutral
samplenew3_00097779,worried
samplenew3_00062227,happy
samplenew3_00069394,neutral
samplenew3_00105091,neutral
samplenew3_00070887,surprise
samplenew3_00050672,angry
samplenew3_00114270,sad
samplenew3_00045186,worried
samplenew3_00022168,angry
samplenew3_00114588,angry
samplenew3_00015563,sad
samplenew3_00048497,angry
samplenew3_00035931,angry
samplenew3_00109650,neutral
samplenew3_00019196,neutral
samplenew3_00014084,angry
samplenew3_00077478,sad
samplenew3_00036642,sad
samplenew3_00073075,sad
samplenew3_00098883,sad
samplenew3_00086287,sad
samplenew3_00075970,angry
samplenew3_00114943,angry
samplenew3_00067938,happy
samplenew3_00070743,angry
samplenew3_00044796,sad
samplenew3_00051753,sad
samplenew3_00048542,happy
samplenew3_00002403,sad
samplenew3_00003544,angry
samplenew3_00017887,happy
samplenew3_00069061,sad
samplenew3_00100456,worried
samplenew3_00040767,angry
samplenew3_00021820,angry
samplenew3_00018579,worried
samplenew3_00016953,angry
samplenew3_00095377,sad
samplenew3_00024646,angry
samplenew3_00058165,worried
samplenew3_00038680,happy
samplenew3_00109466,angry
samplenew3_00098834,sad
samplenew3_00027420,sad
samplenew3_00031166,neutral
samplenew3_00113039,sad
samplenew3_00016846,worried
samplenew3_00012425,sad
samplenew3_00039464,happy
samplenew3_00100547,sad
samplenew3_00099296,happy
samplenew3_00097402,happy
samplenew3_00096113,sad
samplenew3_00092533,happy
samplenew3_00060230,sad
samplenew3_00000791,angry
samplenew3_00110842,angry
samplenew3_00042347,happy
samplenew3_00023907,sad
samplenew3_00094870,worried
samplenew3_00023986,angry
samplenew3_00073831,sad
samplenew3_00097493,sad
samplenew3_00081718,angry
samplenew3_00065390,angry
samplenew3_00014561,sad
samplenew3_00093843,happy
samplenew3_00037902,angry
samplenew3_00106533,happy
samplenew3_00057742,angry
samplenew3_00025225,happy
samplenew3_00036638,happy
samplenew3_00049416,worried
samplenew3_00044418,worried
samplenew3_00098602,happy
samplenew3_00011858,happy
samplenew3_00033559,happy
samplenew3_00039608,neutral
samplenew3_00017842,happy
samplenew3_00009388,sad
samplenew3_00025929,happy
samplenew3_00022102,happy
samplenew3_00105264,sad
samplenew3_00086168,surprise
samplenew3_00011022,worried
samplenew3_00088484,sad
samplenew3_00097776,sad
samplenew3_00108004,happy
samplenew3_00101170,sad
samplenew3_00064439,happy
samplenew3_00003656,sad
samplenew3_00034533,happy
samplenew3_00090208,sad
samplenew3_00083041,happy
